flight_date,marketing_airline,flight_number,origin,destination,destination_city,scheduled_departure,departure_delay_min,departure_delayed_15,arrival_delay_min,arrival_delayed_15,cancelled,cancellation_code,diverted,air_time_min,distance_miles
2025-07-19,AA,1090,DEN,DFW,"Dallas/Fort Worth, TX",0720,0.00,0.00,0.00,0.00,0.00,,0.00,87.00,641.00
2025-07-20,AA,1090,DEN,DFW,"Dallas/Fort Worth, TX",0720,0.00,0.00,29.00,1.00,0.00,,0.00,87.00,641.00
2025-07-21,AA,1090,DEN,DFW,"Dallas/Fort Worth, TX",0720,0.00,0.00,0.00,0.00,0.00,,0.00,87.00,641.00
2025-07-22,AA,1090,DEN,DFW,"Dallas/Fort Worth, TX",0720,0.00,0.00,0.00,0.00,0.00,,0.00,86.00,641.00
2025-07-23,AA,1090,DEN,DFW,"Dallas/Fort Worth, TX",0720,0.00,0.00,12.00,0.00,0.00,,0.00,85.00,641.00
2025-07-24,AA,1090,DEN,DFW,"Dallas/Fort Worth, TX",0720,0.00,0.00,0.00,0.00,0.00,,0.00,88.00,641.00
2025-07-25,AA,1090,DEN,DFW,"Dallas/Fort Worth, TX",0720,3.00,0.00,0.00,0.00,0.00,,0.00,84.00,641.00
2025-07-26,AA,1090,DEN,DFW,"Dallas/Fort Worth, TX",0720,0.00,0.00,0.00,0.00,0.00,,0.00,87.00,641.00
2025-07-27,AA,1090,DEN,DFW,"Dallas/Fort Worth, TX",0720,0.00,0.00,0.00,0.00,0.00,,0.00,89.00,641.00
2025-07-28,AA,1090,DEN,DFW,"Dallas/Fort Worth, TX",0720,0.00,0.00,0.00,0.00,0.00,,0.00,86.00,641.00
2025-07-29,AA,1090,DEN,DFW,"Dallas/Fort Worth, TX",0720,0.00,0.00,1.00,0.00,0.00,,0.00,90.00,641.00
2025-07-30,AA,1090,DEN,DFW,"Dallas/Fort Worth, TX",0720,0.00,0.00,0.00,0.00,0.00,,0.00,86.00,641.00
2025-07-31,AA,1090,DEN,DFW,"Dallas/Fort Worth, TX",0720,0.00,0.00,0.00,0.00,0.00,,0.00,90.00,641.00
2025-07-06,AA,1172,DEN,PHX,"Phoenix, AZ",2055,38.00,1.00,37.00,1.00,0.00,,0.00,91.00,602.00
2025-07-01,AA,1244,DEN,DFW,"Dallas/Fort Worth, TX",1040,752.00,1.00,745.00,1.00,0.00,,0.00,84.00,641.00
2025-07-02,AA,1244,DEN,DFW,"Dallas/Fort Worth, TX",1040,0.00,0.00,0.00,0.00,0.00,,0.00,85.00,641.00
2025-07-03,AA,1244,DEN,DFW,"Dallas/Fort Worth, TX",1040,0.00,0.00,0.00,0.00,0.00,,0.00,88.00,641.00
2025-07-05,AA,1244,DEN,DFW,"Dallas/Fort Worth, TX",1026,0.00,0.00,0.00,0.00,0.00,,0.00,82.00,641.00
2025-07-08,AA,1244,DEN,DFW,"Dallas/Fort Worth, TX",1026,75.00,1.00,59.00,1.00,0.00,,0.00,85.00,641.00
2025-07-09,AA,1244,DEN,DFW,"Dallas/Fort Worth, TX",1026,0.00,0.00,0.00,0.00,0.00,,0.00,84.00,641.00
2025-07-12,AA,1244,DEN,DFW,"Dallas/Fort Worth, TX",1026,0.00,0.00,0.00,0.00,0.00,,0.00,86.00,641.00
2025-07-13,AA,1244,DEN,DFW,"Dallas/Fort Worth, TX",1025,,,,,1.00,B,0.00,,641.00
2025-07-15,AA,1244,DEN,DFW,"Dallas/Fort Worth, TX",1026,7.00,0.00,0.00,0.00,0.00,,0.00,89.00,641.00
2025-07-16,AA,1244,DEN,DFW,"Dallas/Fort Worth, TX",1026,29.00,1.00,2.00,0.00,0.00,,0.00,83.00,641.00
2025-07-19,AA,1244,DEN,DFW,"Dallas/Fort Worth, TX",1026,0.00,0.00,0.00,0.00,0.00,,0.00,88.00,641.00
2025-07-20,AA,1244,DEN,DFW,"Dallas/Fort Worth, TX",1026,0.00,0.00,0.00,0.00,0.00,,0.00,88.00,641.00
2025-07-22,AA,1244,DEN,DFW,"Dallas/Fort Worth, TX",1026,44.00,1.00,30.00,1.00,0.00,,0.00,90.00,641.00
2025-07-23,AA,1244,DEN,DFW,"Dallas/Fort Worth, TX",1025,4.00,0.00,0.00,0.00,0.00,,0.00,84.00,641.00
2025-07-26,AA,1244,DEN,DFW,"Dallas/Fort Worth, TX",1026,0.00,0.00,0.00,0.00,0.00,,0.00,86.00,641.00
2025-07-27,AA,1244,DEN,DFW,"Dallas/Fort Worth, TX",1026,8.00,0.00,0.00,0.00,0.00,,0.00,88.00,641.00
2025-07-29,AA,1244,DEN,DFW,"Dallas/Fort Worth, TX",1026,0.00,0.00,0.00,0.00,0.00,,0.00,90.00,641.00
2025-07-30,AA,1244,DEN,DFW,"Dallas/Fort Worth, TX",1026,293.00,1.00,276.00,1.00,0.00,,0.00,87.00,641.00
2025-07-01,AA,1647,DEN,ORD,"Chicago, IL",1222,0.00,0.00,0.00,0.00,0.00,,0.00,117.00,888.00
2025-07-02,AA,1647,DEN,ORD,"Chicago, IL",1222,0.00,0.00,0.00,0.00,0.00,,0.00,112.00,888.00
2025-07-03,AA,1647,DEN,ORD,"Chicago, IL",1222,0.00,0.00,0.00,0.00,0.00,,0.00,114.00,888.00
2025-07-04,AA,1647,DEN,ORD,"Chicago, IL",1222,12.00,0.00,3.00,0.00,0.00,,0.00,116.00,888.00
2025-07-05,AA,1647,DEN,ORD,"Chicago, IL",1221,0.00,0.00,0.00,0.00,0.00,,0.00,116.00,888.00
2025-07-06,AA,1647,DEN,ORD,"Chicago, IL",1221,7.00,0.00,9.00,0.00,0.00,,0.00,123.00,888.00
2025-07-07,AA,1647,DEN,ORD,"Chicago, IL",1221,4.00,0.00,0.00,0.00,0.00,,0.00,109.00,888.00
2025-07-08,AA,1647,DEN,ORD,"Chicago, IL",1221,4.00,0.00,0.00,0.00,0.00,,0.00,123.00,888.00
2025-07-09,AA,1647,DEN,ORD,"Chicago, IL",1221,0.00,0.00,0.00,0.00,0.00,,0.00,115.00,888.00
2025-07-10,AA,1647,DEN,ORD,"Chicago, IL",1221,42.00,1.00,15.00,1.00,0.00,,0.00,114.00,888.00
2025-07-11,AA,1647,DEN,ORD,"Chicago, IL",1221,16.00,1.00,17.00,1.00,0.00,,0.00,133.00,888.00
2025-07-12,AA,1647,DEN,ORD,"Chicago, IL",1221,0.00,0.00,0.00,0.00,0.00,,0.00,124.00,888.00
2025-07-13,AA,1647,DEN,ORD,"Chicago, IL",1221,0.00,0.00,0.00,0.00,0.00,,0.00,119.00,888.00
2025-07-14,AA,1647,DEN,ORD,"Chicago, IL",1221,300.00,1.00,316.00,1.00,0.00,,0.00,118.00,888.00
2025-07-15,AA,1647,DEN,ORD,"Chicago, IL",1221,379.00,1.00,368.00,1.00,0.00,,0.00,111.00,888.00
2025-07-16,AA,1647,DEN,ORD,"Chicago, IL",1221,58.00,1.00,52.00,1.00,0.00,,0.00,125.00,888.00
2025-07-17,AA,1647,DEN,ORD,"Chicago, IL",1221,0.00,0.00,0.00,0.00,0.00,,0.00,104.00,888.00
2025-07-18,AA,1647,DEN,ORD,"Chicago, IL",1221,0.00,0.00,0.00,0.00,0.00,,0.00,110.00,888.00
2025-07-19,AA,1647,DEN,ORD,"Chicago, IL",1221,21.00,1.00,11.00,0.00,0.00,,0.00,112.00,888.00
2025-07-20,AA,1647,DEN,ORD,"Chicago, IL",1221,0.00,0.00,0.00,0.00,0.00,,0.00,108.00,888.00
2025-07-21,AA,1647,DEN,ORD,"Chicago, IL",1221,6.00,0.00,0.00,0.00,0.00,,0.00,113.00,888.00
2025-07-22,AA,1647,DEN,ORD,"Chicago, IL",1221,12.00,0.00,2.00,0.00,0.00,,0.00,114.00,888.00
2025-07-23,AA,1647,DEN,ORD,"Chicago, IL",1221,0.00,0.00,0.00,0.00,0.00,,0.00,122.00,888.00
2025-07-24,AA,1647,DEN,ORD,"Chicago, IL",1221,5.00,0.00,64.00,1.00,0.00,,0.00,183.00,888.00
2025-07-25,AA,1647,DEN,ORD,"Chicago, IL",1221,32.00,1.00,32.00,1.00,0.00,,0.00,109.00,888.00
2025-07-26,AA,1647,DEN,ORD,"Chicago, IL",1221,11.00,0.00,23.00,1.00,0.00,,0.00,115.00,888.00
2025-07-27,AA,1647,DEN,ORD,"Chicago, IL",1221,95.00,1.00,,,0.00,,1.00,,888.00
2025-07-28,AA,1647,DEN,ORD,"Chicago, IL",1221,26.00,1.00,16.00,1.00,0.00,,0.00,110.00,888.00
2025-07-29,AA,1647,DEN,ORD,"Chicago, IL",1221,0.00,0.00,0.00,0.00,0.00,,0.00,115.00,888.00
2025-07-30,AA,1647,DEN,ORD,"Chicago, IL",1221,40.00,1.00,37.00,1.00,0.00,,0.00,118.00,888.00
2025-07-31,AA,1647,DEN,ORD,"Chicago, IL",1221,4.00,0.00,0.00,0.00,0.00,,0.00,114.00,888.00
2025-07-01,AA,1662,DEN,CLT,"Charlotte, NC",1350,67.00,1.00,33.00,1.00,0.00,,0.00,153.00,1337.00
2025-07-02,AA,1662,DEN,CLT,"Charlotte, NC",1350,8.00,0.00,14.00,0.00,0.00,,0.00,161.00,1337.00
2025-07-03,AA,1662,DEN,CLT,"Charlotte, NC",1350,0.00,0.00,0.00,0.00,0.00,,0.00,157.00,1337.00
2025-07-06,AA,1662,DEN,CLT,"Charlotte, NC",1349,0.00,0.00,0.00,0.00,0.00,,0.00,176.00,1337.00
2025-07-07,AA,1662,DEN,CLT,"Charlotte, NC",1349,0.00,0.00,0.00,0.00,0.00,,0.00,160.00,1337.00
2025-07-08,AA,1662,DEN,CLT,"Charlotte, NC",1349,0.00,0.00,9.00,0.00,0.00,,0.00,161.00,1337.00
2025-07-09,AA,1662,DEN,CLT,"Charlotte, NC",1349,7.00,0.00,6.00,0.00,0.00,,0.00,185.00,1337.00
2025-07-10,AA,1662,DEN,CLT,"Charlotte, NC",1349,84.00,1.00,120.00,1.00,0.00,,0.00,179.00,1337.00
2025-07-11,AA,1662,DEN,CLT,"Charlotte, NC",1349,49.00,1.00,14.00,0.00,0.00,,0.00,164.00,1337.00
2025-07-13,AA,1662,DEN,CLT,"Charlotte, NC",1349,209.00,1.00,189.00,1.00,0.00,,0.00,170.00,1337.00
2025-07-14,AA,1662,DEN,CLT,"Charlotte, NC",1349,0.00,0.00,0.00,0.00,0.00,,0.00,166.00,1337.00
2025-07-15,AA,1662,DEN,CLT,"Charlotte, NC",1349,31.00,1.00,3.00,0.00,0.00,,0.00,161.00,1337.00
2025-07-16,AA,1662,DEN,CLT,"Charlotte, NC",1349,5.00,0.00,0.00,0.00,0.00,,0.00,166.00,1337.00
2025-07-17,AA,1662,DEN,CLT,"Charlotte, NC",1349,11.00,0.00,0.00,0.00,0.00,,0.00,159.00,1337.00
2025-07-18,AA,1662,DEN,CLT,"Charlotte, NC",1349,0.00,0.00,0.00,0.00,0.00,,0.00,159.00,1337.00
2025-07-20,AA,1662,DEN,CLT,"Charlotte, NC",1349,9.00,0.00,0.00,0.00,0.00,,0.00,165.00,1337.00
2025-07-21,AA,1662,DEN,CLT,"Charlotte, NC",1349,0.00,0.00,0.00,0.00,0.00,,0.00,174.00,1337.00
2025-07-22,AA,1662,DEN,CLT,"Charlotte, NC",1349,0.00,0.00,0.00,0.00,0.00,,0.00,183.00,1337.00
2025-07-23,AA,1662,DEN,CLT,"Charlotte, NC",1349,6.00,0.00,0.00,0.00,0.00,,0.00,165.00,1337.00
2025-07-24,AA,1662,DEN,CLT,"Charlotte, NC",1349,0.00,0.00,0.00,0.00,0.00,,0.00,163.00,1337.00
2025-07-25,AA,1662,DEN,CLT,"Charlotte, NC",1349,0.00,0.00,21.00,1.00,0.00,,0.00,176.00,1337.00
2025-07-27,AA,1662,DEN,CLT,"Charlotte, NC",1349,0.00,0.00,0.00,0.00,0.00,,0.00,162.00,1337.00
2025-07-28,AA,1662,DEN,CLT,"Charlotte, NC",1349,0.00,0.00,0.00,0.00,0.00,,0.00,168.00,1337.00
2025-07-29,AA,1662,DEN,CLT,"Charlotte, NC",1349,5.00,0.00,8.00,0.00,0.00,,0.00,170.00,1337.00
2025-07-30,AA,1662,DEN,CLT,"Charlotte, NC",1349,0.00,0.00,0.00,0.00,0.00,,0.00,174.00,1337.00
2025-07-31,AA,1662,DEN,CLT,"Charlotte, NC",1349,2.00,0.00,0.00,0.00,0.00,,0.00,179.00,1337.00
2025-07-01,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0501,3.00,0.00,0.00,0.00,0.00,,0.00,90.00,641.00
2025-07-02,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0501,0.00,0.00,0.00,0.00,0.00,,0.00,84.00,641.00
2025-07-03,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0501,0.00,0.00,0.00,0.00,0.00,,0.00,84.00,641.00
2025-07-04,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0501,0.00,0.00,0.00,0.00,0.00,,0.00,86.00,641.00
2025-07-05,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,0.00,0.00,0.00,0.00,0.00,,0.00,87.00,641.00
2025-07-06,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,0.00,0.00,0.00,0.00,0.00,,0.00,82.00,641.00
2025-07-07,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,7.00,0.00,5.00,0.00,0.00,,0.00,91.00,641.00
2025-07-08,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,0.00,0.00,0.00,0.00,0.00,,0.00,84.00,641.00
2025-07-09,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,35.00,1.00,32.00,1.00,0.00,,0.00,87.00,641.00
2025-07-10,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,0.00,0.00,0.00,0.00,0.00,,0.00,83.00,641.00
2025-07-11,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,0.00,0.00,0.00,0.00,0.00,,0.00,84.00,641.00
2025-07-12,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,0.00,0.00,0.00,0.00,0.00,,0.00,84.00,641.00
2025-07-13,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,2.00,0.00,0.00,0.00,0.00,,0.00,85.00,641.00
2025-07-14,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,7.00,0.00,0.00,0.00,0.00,,0.00,83.00,641.00
2025-07-15,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,0.00,0.00,0.00,0.00,0.00,,0.00,86.00,641.00
2025-07-16,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,0.00,0.00,0.00,0.00,0.00,,0.00,88.00,641.00
2025-07-17,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,0.00,0.00,0.00,0.00,0.00,,0.00,83.00,641.00
2025-07-18,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,36.00,1.00,18.00,1.00,0.00,,0.00,87.00,641.00
2025-07-19,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,0.00,0.00,0.00,0.00,0.00,,0.00,84.00,641.00
2025-07-20,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,15.00,1.00,2.00,0.00,0.00,,0.00,87.00,641.00
2025-07-21,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,0.00,0.00,0.00,0.00,0.00,,0.00,87.00,641.00
2025-07-22,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,0.00,0.00,0.00,0.00,0.00,,0.00,90.00,641.00
2025-07-23,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,0.00,0.00,0.00,0.00,0.00,,0.00,83.00,641.00
2025-07-24,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,0.00,0.00,0.00,0.00,0.00,,0.00,89.00,641.00
2025-07-25,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,0.00,0.00,0.00,0.00,0.00,,0.00,89.00,641.00
2025-07-26,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,0.00,0.00,0.00,0.00,0.00,,0.00,83.00,641.00
2025-07-27,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,0.00,0.00,0.00,0.00,0.00,,0.00,86.00,641.00
2025-07-28,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,0.00,0.00,0.00,0.00,0.00,,0.00,85.00,641.00
2025-07-29,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,0.00,0.00,0.00,0.00,0.00,,0.00,87.00,641.00
2025-07-30,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,106.00,1.00,96.00,1.00,0.00,,0.00,87.00,641.00
2025-07-31,AA,2612,DEN,DFW,"Dallas/Fort Worth, TX",0500,0.00,0.00,0.00,0.00,0.00,,0.00,86.00,641.00
2025-07-01,AA,2712,DEN,ORD,"Chicago, IL",1726,96.00,1.00,80.00,1.00,0.00,,0.00,114.00,888.00
2025-07-02,AA,2712,DEN,ORD,"Chicago, IL",1726,4.00,0.00,0.00,0.00,0.00,,0.00,117.00,888.00
2025-07-03,AA,2712,DEN,ORD,"Chicago, IL",1730,0.00,0.00,0.00,0.00,0.00,,0.00,113.00,888.00
2025-07-05,AA,2712,DEN,ORD,"Chicago, IL",1736,3.00,0.00,0.00,0.00,0.00,,0.00,142.00,888.00
2025-07-06,AA,2712,DEN,ORD,"Chicago, IL",1732,128.00,1.00,174.00,1.00,0.00,,0.00,123.00,888.00
2025-07-07,AA,2712,DEN,ORD,"Chicago, IL",1732,31.00,1.00,13.00,0.00,0.00,,0.00,116.00,888.00
2025-07-08,AA,2712,DEN,ORD,"Chicago, IL",1722,0.00,0.00,12.00,0.00,0.00,,0.00,116.00,888.00
2025-07-09,AA,2712,DEN,ORD,"Chicago, IL",1722,0.00,0.00,0.00,0.00,0.00,,0.00,111.00,888.00
2025-07-10,AA,2712,DEN,ORD,"Chicago, IL",1732,,,,,1.00,B,0.00,,888.00
2025-07-11,AA,2712,DEN,ORD,"Chicago, IL",1732,47.00,1.00,,,0.00,,1.00,,888.00
2025-07-12,AA,2712,DEN,ORD,"Chicago, IL",1736,0.00,0.00,0.00,0.00,0.00,,0.00,117.00,888.00
2025-07-13,AA,2712,DEN,ORD,"Chicago, IL",1732,,,,,1.00,B,0.00,,888.00
2025-07-14,AA,2712,DEN,ORD,"Chicago, IL",1732,1.00,0.00,16.00,1.00,0.00,,0.00,121.00,888.00
2025-07-15,AA,2712,DEN,ORD,"Chicago, IL",1722,0.00,0.00,0.00,0.00,0.00,,0.00,110.00,888.00
2025-07-16,AA,2712,DEN,ORD,"Chicago, IL",1722,107.00,1.00,138.00,1.00,0.00,,0.00,122.00,888.00
2025-07-17,AA,2712,DEN,ORD,"Chicago, IL",1732,15.00,1.00,1.00,0.00,0.00,,0.00,104.00,888.00
2025-07-18,AA,2712,DEN,ORD,"Chicago, IL",1732,0.00,0.00,0.00,0.00,0.00,,0.00,105.00,888.00
2025-07-19,AA,2712,DEN,ORD,"Chicago, IL",1736,100.00,1.00,92.00,1.00,0.00,,0.00,113.00,888.00
2025-07-20,AA,2712,DEN,ORD,"Chicago, IL",1732,15.00,1.00,30.00,1.00,0.00,,0.00,110.00,888.00
2025-07-21,AA,2712,DEN,ORD,"Chicago, IL",1732,0.00,0.00,0.00,0.00,0.00,,0.00,105.00,888.00
2025-07-22,AA,2712,DEN,ORD,"Chicago, IL",1722,0.00,0.00,4.00,0.00,0.00,,0.00,115.00,888.00
2025-07-23,AA,2712,DEN,ORD,"Chicago, IL",1722,36.00,1.00,48.00,1.00,0.00,,0.00,128.00,888.00
2025-07-24,AA,2712,DEN,ORD,"Chicago, IL",1732,1077.00,1.00,1050.00,1.00,0.00,,0.00,108.00,888.00
2025-07-25,AA,2712,DEN,ORD,"Chicago, IL",1732,0.00,0.00,35.00,1.00,0.00,,0.00,111.00,888.00
2025-07-26,AA,2712,DEN,ORD,"Chicago, IL",1736,256.00,1.00,226.00,1.00,0.00,,0.00,110.00,888.00
2025-07-27,AA,2712,DEN,ORD,"Chicago, IL",1732,42.00,1.00,29.00,1.00,0.00,,0.00,113.00,888.00
2025-07-28,AA,2712,DEN,ORD,"Chicago, IL",1732,274.00,1.00,248.00,1.00,0.00,,0.00,111.00,888.00
2025-07-29,AA,2712,DEN,ORD,"Chicago, IL",1722,0.00,0.00,0.00,0.00,0.00,,0.00,110.00,888.00
2025-07-30,AA,2712,DEN,ORD,"Chicago, IL",1722,114.00,1.00,111.00,1.00,0.00,,0.00,115.00,888.00
2025-07-31,AA,2712,DEN,ORD,"Chicago, IL",1732,0.00,0.00,0.00,0.00,0.00,,0.00,108.00,888.00
2025-07-01,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1447,0.00,0.00,0.00,0.00,0.00,,0.00,95.00,641.00
2025-07-02,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1447,32.00,1.00,26.00,1.00,0.00,,0.00,92.00,641.00
2025-07-03,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1447,0.00,0.00,0.00,0.00,0.00,,0.00,86.00,641.00
2025-07-04,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1447,81.00,1.00,146.00,1.00,0.00,,0.00,87.00,641.00
2025-07-05,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,20.00,1.00,38.00,1.00,0.00,,0.00,92.00,641.00
2025-07-06,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,18.00,1.00,10.00,0.00,0.00,,0.00,88.00,641.00
2025-07-07,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,108.00,1.00,115.00,1.00,0.00,,0.00,93.00,641.00
2025-07-08,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,31.00,1.00,47.00,1.00,0.00,,0.00,81.00,641.00
2025-07-09,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,29.00,1.00,17.00,1.00,0.00,,0.00,83.00,641.00
2025-07-10,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,45.00,1.00,99.00,1.00,0.00,,0.00,93.00,641.00
2025-07-11,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,0.00,0.00,5.00,0.00,0.00,,0.00,90.00,641.00
2025-07-12,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,61.00,1.00,,,0.00,,1.00,,641.00
2025-07-13,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,361.00,1.00,359.00,1.00,0.00,,0.00,86.00,641.00
2025-07-14,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,6.00,0.00,6.00,0.00,0.00,,0.00,88.00,641.00
2025-07-15,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,0.00,0.00,0.00,0.00,0.00,,0.00,95.00,641.00
2025-07-16,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,17.00,1.00,24.00,1.00,0.00,,0.00,86.00,641.00
2025-07-17,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,0.00,0.00,0.00,0.00,0.00,,0.00,88.00,641.00
2025-07-18,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,0.00,0.00,0.00,0.00,0.00,,0.00,86.00,641.00
2025-07-19,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,55.00,1.00,56.00,1.00,0.00,,0.00,88.00,641.00
2025-07-20,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,0.00,0.00,0.00,0.00,0.00,,0.00,88.00,641.00
2025-07-21,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,42.00,1.00,41.00,1.00,0.00,,0.00,90.00,641.00
2025-07-22,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,13.00,0.00,14.00,0.00,0.00,,0.00,94.00,641.00
2025-07-23,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,0.00,0.00,0.00,0.00,0.00,,0.00,87.00,641.00
2025-07-24,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,0.00,0.00,6.00,0.00,0.00,,0.00,97.00,641.00
2025-07-25,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,10.00,0.00,5.00,0.00,0.00,,0.00,90.00,641.00
2025-07-26,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,29.00,1.00,22.00,1.00,0.00,,0.00,88.00,641.00
2025-07-27,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,0.00,0.00,0.00,0.00,0.00,,0.00,89.00,641.00
2025-07-28,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,0.00,0.00,0.00,0.00,0.00,,0.00,88.00,641.00
2025-07-29,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,0.00,0.00,18.00,1.00,0.00,,0.00,112.00,641.00
2025-07-30,AA,420,DEN,DFW,"Dallas/Fort Worth, TX",1445,0.00,0.00,0.00,0.00,0.00,,0.00,88.00,641.00
