flight_date,marketing_airline,flight_number,origin,destination,destination_city,scheduled_departure,departure_delay_min,departure_delayed_15,arrival_delay_min,arrival_delayed_15,cancelled,cancellation_code,diverted,air_time_min,distance_miles
2025-11-12,UA,5498,DEN,BIL,"Billings, MT",1540,,,,,1.00,C,0.00,,455.00
2025-11-12,UA,5503,DEN,GSO,"Greensboro/High Point, NC",1729,66.00,1.00,53.00,1.00,0.00,,0.00,160.00,1370.00
2025-11-12,UA,5506,DEN,ACV,"Arcata/Eureka, CA",1115,0.00,0.00,0.00,0.00,0.00,,0.00,150.00,1026.00
2025-11-12,UA,5508,DEN,LIT,"Little Rock, AR",0935,7.00,0.00,0.00,0.00,0.00,,0.00,94.00,771.00
2025-11-12,UA,5512,DEN,MLI,"Moline, IL",1747,0.00,0.00,0.00,0.00,0.00,,0.00,98.00,751.00
2025-11-12,UA,5525,DEN,BOI,"Boise, ID",1554,0.00,0.00,0.00,0.00,0.00,,0.00,101.00,649.00
2025-11-12,UA,5546,DEN,COS,"Colorado Springs, CO",1535,,,,,1.00,C,0.00,,73.00
2025-11-12,UA,5551,DEN,BZN,"Bozeman, MT",0800,0.00,0.00,0.00,0.00,0.00,,0.00,80.00,524.00
2025-11-12,UA,5554,DEN,SUN,"Sun Valley/Hailey/Ketchum, ID",1133,0.00,0.00,0.00,0.00,0.00,,0.00,95.00,557.00
2025-11-12,UA,5556,DEN,RAP,"Rapid City, SD",1325,,,,,1.00,C,0.00,,301.00
2025-11-12,UA,5595,DEN,SLC,"Salt Lake City, UT",2020,0.00,0.00,0.00,0.00,0.00,,0.00,64.00,391.00
2025-11-12,UA,5600,DEN,PIA,"Peoria, IL",1745,0.00,0.00,0.00,0.00,0.00,,0.00,100.00,793.00
2025-11-12,UA,5611,DEN,DRO,"Durango, CO",2040,0.00,0.00,0.00,0.00,0.00,,0.00,43.00,251.00
2025-11-12,UA,5622,DEN,LNK,"Lincoln, NE",1730,0.00,0.00,0.00,0.00,0.00,,0.00,59.00,423.00
2025-11-12,UA,5641,DEN,XNA,"Fayetteville, AR",1325,0.00,0.00,0.00,0.00,0.00,,0.00,76.00,616.00
2025-11-12,UA,5643,DEN,SAF,"Santa Fe, NM",1541,,,,,1.00,C,0.00,,303.00
2025-11-12,UA,5651,DEN,TUS,"Tucson, AZ",1555,0.00,0.00,0.00,0.00,0.00,,0.00,95.00,639.00
2025-11-12,UA,5656,DEN,IDA,"Idaho Falls, ID",1145,0.00,0.00,0.00,0.00,0.00,,0.00,74.00,458.00
2025-11-12,UA,5677,DEN,CID,"Cedar Rapids/Iowa City, IA",1341,,,,,1.00,C,0.00,,692.00
2025-11-12,UA,5695,DEN,CPR,"Casper, WY",1755,0.00,0.00,0.00,0.00,0.00,,0.00,44.00,230.00
2025-11-12,UA,5700,DEN,FSD,"Sioux Falls, SD",2101,0.00,0.00,0.00,0.00,0.00,,0.00,62.00,483.00
2025-11-12,UA,5706,DEN,TUL,"Tulsa, OK",2043,0.00,0.00,0.00,0.00,0.00,,0.00,70.00,541.00
2025-11-12,UA,5730,DEN,JAC,"Jackson, WY",0800,0.00,0.00,0.00,0.00,0.00,,0.00,73.00,406.00
2025-11-12,UA,5738,DEN,IDA,"Idaho Falls, ID",2105,0.00,0.00,2.00,0.00,0.00,,0.00,85.00,458.00
2025-11-12,UA,5743,DEN,CPR,"Casper, WY",0935,,,,,1.00,C,0.00,,230.00
2025-11-12,UA,5750,DEN,HOB,"Hobbs, NM",1744,0.00,0.00,0.00,0.00,0.00,,0.00,74.00,501.00
2025-11-12,UA,5760,DEN,LIT,"Little Rock, AR",1326,0.00,0.00,0.00,0.00,0.00,,0.00,94.00,771.00
2025-11-12,UA,5769,DEN,ASE,"Aspen, CO",1133,0.00,0.00,0.00,0.00,0.00,,0.00,26.00,125.00
2025-11-12,UA,5771,DEN,ASE,"Aspen, CO",1340,0.00,0.00,0.00,0.00,0.00,,0.00,27.00,125.00
2025-11-12,UA,5773,DEN,ASE,"Aspen, CO",1535,0.00,0.00,0.00,0.00,0.00,,0.00,28.00,125.00
2025-11-12,UA,5775,DEN,ASE,"Aspen, CO",1732,0.00,0.00,0.00,0.00,0.00,,0.00,25.00,125.00
2025-11-12,UA,5779,DEN,ASE,"Aspen, CO",1910,0.00,0.00,0.00,0.00,0.00,,0.00,26.00,125.00
2025-11-12,UA,5782,DEN,ASE,"Aspen, CO",0940,,,,,1.00,C,0.00,,125.00
2025-11-12,UA,5787,DEN,JAC,"Jackson, WY",1340,,,,,1.00,C,0.00,,406.00
2025-11-12,UA,5802,DEN,CPR,"Casper, WY",1905,0.00,0.00,0.00,0.00,0.00,,0.00,38.00,230.00
2025-11-12,UA,5808,DEN,OKC,"Oklahoma City, OK",1340,0.00,0.00,0.00,0.00,0.00,,0.00,67.00,495.00
2025-11-12,UA,5815,DEN,BHM,"Birmingham, AL",1730,0.00,0.00,0.00,0.00,0.00,,0.00,128.00,1083.00
2025-11-12,UA,5817,DEN,DRO,"Durango, CO",1541,,,,,1.00,C,0.00,,251.00
2025-11-12,UA,5824,DEN,LNK,"Lincoln, NE",2025,0.00,0.00,0.00,0.00,0.00,,0.00,56.00,423.00
2025-11-12,UA,5827,DEN,LNK,"Lincoln, NE",1350,,,,,1.00,C,0.00,,423.00
2025-11-12,UA,5831,DEN,LNK,"Lincoln, NE",0940,0.00,0.00,0.00,0.00,0.00,,0.00,60.00,423.00
2025-11-12,UA,5851,DEN,MSO,"Missoula, MT",1341,,,,,1.00,C,0.00,,679.00
2025-11-12,UA,5861,DEN,COS,"Colorado Springs, CO",1755,0.00,0.00,0.00,0.00,0.00,,0.00,18.00,73.00
2025-11-12,UA,5879,DEN,SHV,"Shreveport, LA",1725,0.00,0.00,0.00,0.00,0.00,,0.00,98.00,792.00
2025-11-12,UA,5880,DEN,ABQ,"Albuquerque, NM",1908,0.00,0.00,0.00,0.00,0.00,,0.00,56.00,349.00
2025-11-12,UA,5886,DEN,SGF,"Springfield, MO",1745,13.00,0.00,0.00,0.00,0.00,,0.00,84.00,637.00
2025-11-12,UA,5907,DEN,EGE,"Eagle, CO",1335,0.00,0.00,0.00,0.00,0.00,,0.00,24.00,120.00
2025-11-12,UA,5923,DEN,BOI,"Boise, ID",2028,0.00,0.00,0.00,0.00,0.00,,0.00,100.00,649.00
2025-11-12,UA,5950,DEN,IDA,"Idaho Falls, ID",1330,0.00,0.00,0.00,0.00,0.00,,0.00,75.00,458.00
2025-11-12,UA,5964,DEN,OMA,"Omaha, NE",2050,0.00,0.00,0.00,0.00,0.00,,0.00,61.00,472.00
2025-11-12,UA,5965,DEN,XWA,"Williston, ND",1910,0.00,0.00,0.00,0.00,0.00,,0.00,87.00,582.00
2025-11-12,UA,5975,DEN,COS,"Colorado Springs, CO",2012,0.00,0.00,0.00,0.00,0.00,,0.00,22.00,73.00
2025-11-12,UA,5978,DEN,FAT,"Fresno, CA",1540,0.00,0.00,0.00,0.00,0.00,,0.00,139.00,844.00
2025-11-12,UA,5985,DEN,BHM,"Birmingham, AL",1003,0.00,0.00,0.00,0.00,0.00,,0.00,132.00,1083.00
2025-11-12,UA,5987,DEN,MCI,"Kansas City, MO",2055,0.00,0.00,0.00,0.00,0.00,,0.00,72.00,533.00
2025-11-12,AA,6518,DEN,LAX,"Los Angeles, CA",1255,0.00,0.00,0.00,0.00,0.00,,0.00,128.00,862.00
2025-11-13,AS,3012,DEN,SAN,"San Diego, CA",0820,0.00,0.00,3.00,0.00,0.00,,0.00,125.00,853.00
2025-11-13,DL,4166,DEN,AUS,"Austin, TX",1911,1.00,0.00,0.00,0.00,0.00,,0.00,105.00,775.00
2025-11-13,DL,4179,DEN,AUS,"Austin, TX",0955,0.00,0.00,0.00,0.00,0.00,,0.00,109.00,775.00
2025-11-13,UA,4629,DEN,FAR,"Fargo, ND",1325,0.00,0.00,0.00,0.00,0.00,,0.00,87.00,627.00
2025-11-13,UA,4637,DEN,TUS,"Tucson, AZ",0745,0.00,0.00,0.00,0.00,0.00,,0.00,103.00,639.00
2025-11-13,UA,4660,DEN,COS,"Colorado Springs, CO",1910,0.00,0.00,0.00,0.00,0.00,,0.00,23.00,73.00
2025-11-13,UA,4663,DEN,BIS,"Bismarck/Mandan, ND",1020,0.00,0.00,0.00,0.00,0.00,,0.00,74.00,516.00
2025-11-13,UA,4664,DEN,BIS,"Bismarck/Mandan, ND",1335,0.00,0.00,0.00,0.00,0.00,,0.00,81.00,516.00
2025-11-13,UA,4665,DEN,BIS,"Bismarck/Mandan, ND",1755,0.00,0.00,0.00,0.00,0.00,,0.00,74.00,516.00
2025-11-13,UA,4668,DEN,BFL,"Bakersfield, CA",1130,0.00,0.00,2.00,0.00,0.00,,0.00,151.00,845.00
2025-11-13,UA,4674,DEN,RAP,"Rapid City, SD",0945,0.00,0.00,0.00,0.00,0.00,,0.00,48.00,301.00
2025-11-13,UA,4676,DEN,LIT,"Little Rock, AR",1730,0.00,0.00,0.00,0.00,0.00,,0.00,98.00,771.00
2025-11-13,UA,4679,DEN,DRO,"Durango, CO",0815,0.00,0.00,0.00,0.00,0.00,,0.00,45.00,251.00
2025-11-13,UA,4681,DEN,LEX,"Lexington, KY",1732,0.00,0.00,0.00,0.00,0.00,,0.00,125.00,1086.00
2025-11-13,UA,4684,DEN,SAF,"Santa Fe, NM",2040,0.00,0.00,0.00,0.00,0.00,,0.00,43.00,303.00
2025-11-13,UA,4687,DEN,CPR,"Casper, WY",1120,0.00,0.00,0.00,0.00,0.00,,0.00,44.00,230.00
2025-11-13,UA,4688,DEN,FAR,"Fargo, ND",0952,0.00,0.00,0.00,0.00,0.00,,0.00,86.00,627.00
2025-11-13,UA,4693,DEN,SGF,"Springfield, MO",1325,7.00,0.00,0.00,0.00,0.00,,0.00,76.00,637.00
2025-11-13,UA,4701,DEN,RDD,"Redding, CA",1125,0.00,0.00,0.00,0.00,0.00,,0.00,149.00,932.00
2025-11-13,UA,4703,DEN,AVL,"Asheville, NC",1006,0.00,0.00,0.00,0.00,0.00,,0.00,137.00,1248.00
2025-11-13,UA,4704,DEN,GJT,"Grand Junction, CO",0935,0.00,0.00,0.00,0.00,0.00,,0.00,40.00,212.00
2025-11-13,UA,4705,DEN,HLN,"Helena, MT",1915,0.00,0.00,0.00,0.00,0.00,,0.00,95.00,594.00
2025-11-13,UA,4727,DEN,OKC,"Oklahoma City, OK",2030,3.00,0.00,0.00,0.00,0.00,,0.00,63.00,495.00
2025-11-13,UA,4731,DEN,SAF,"Santa Fe, NM",0805,0.00,0.00,0.00,0.00,0.00,,0.00,45.00,303.00
2025-11-13,UA,4732,DEN,MAF,"Midland/Odessa, TX",1912,0.00,0.00,0.00,0.00,0.00,,0.00,71.00,563.00
2025-11-13,UA,4734,DEN,COS,"Colorado Springs, CO",1115,,,,,1.00,C,0.00,,73.00
2025-11-13,UA,4745,DEN,COS,"Colorado Springs, CO",2305,0.00,0.00,0.00,0.00,0.00,,0.00,19.00,73.00
2025-11-13,UA,4757,DEN,BFL,"Bakersfield, CA",1915,0.00,0.00,11.00,0.00,0.00,,0.00,152.00,845.00
2025-11-13,UA,4759,DEN,FSD,"Sioux Falls, SD",0945,0.00,0.00,0.00,0.00,0.00,,0.00,65.00,483.00
2025-11-13,UA,4760,DEN,ATW,"Appleton, WI",1729,0.00,0.00,0.00,0.00,0.00,,0.00,114.00,883.00
2025-11-13,UA,4765,DEN,SBP,"San Luis Obispo, CA",1130,0.00,0.00,0.00,0.00,0.00,,0.00,150.00,931.00
2025-11-13,UA,4767,DEN,COU,"Columbia, MO",1747,98.00,1.00,85.00,1.00,0.00,,0.00,82.00,671.00
2025-11-13,UA,4770,DEN,GJT,"Grand Junction, CO",1545,,,,,1.00,C,0.00,,212.00
2025-11-13,UA,4773,DEN,GEG,"Spokane, WA",1339,0.00,0.00,0.00,0.00,0.00,,0.00,123.00,836.00
2025-11-13,UA,4774,DEN,TYS,"Knoxville, TN",1730,4.00,0.00,0.00,0.00,0.00,,0.00,136.00,1162.00
