flight_date,marketing_airline,flight_number,origin,destination,destination_city,scheduled_departure,departure_delay_min,departure_delayed_15,arrival_delay_min,arrival_delayed_15,cancelled,cancellation_code,diverted,air_time_min,distance_miles
2025-08-08,AS,643,DEN,SEA,"Seattle, WA",0600,0.00,0.00,0.00,0.00,0.00,,0.00,149.00,1024.00
2025-08-08,AS,682,DEN,SEA,"Seattle, WA",1249,0.00,0.00,0.00,0.00,0.00,,0.00,151.00,1024.00
2025-08-08,AS,745,DEN,SEA,"Seattle, WA",0800,0.00,0.00,0.00,0.00,0.00,,0.00,147.00,1024.00
2025-08-08,AS,1131,DEN,PDX,"Portland, OR",1911,0.00,0.00,0.00,0.00,0.00,,0.00,139.00,991.00
2025-08-08,AS,1136,DEN,PDX,"Portland, OR",1133,0.00,0.00,3.00,0.00,0.00,,0.00,142.00,991.00
2025-08-09,AS,165,DEN,ANC,"Anchorage, AK",0920,25.00,1.00,37.00,1.00,0.00,,0.00,320.00,2405.00
2025-08-09,AS,535,DEN,SEA,"Seattle, WA",1503,0.00,0.00,0.00,0.00,0.00,,0.00,143.00,1024.00
2025-08-09,AS,620,DEN,SEA,"Seattle, WA",1750,23.00,1.00,16.00,1.00,0.00,,0.00,141.00,1024.00
2025-08-09,AS,643,DEN,SEA,"Seattle, WA",0600,24.00,1.00,46.00,1.00,0.00,,0.00,151.00,1024.00
2025-08-09,AS,682,DEN,SEA,"Seattle, WA",1249,0.00,0.00,0.00,0.00,0.00,,0.00,142.00,1024.00
2025-08-09,AS,745,DEN,SEA,"Seattle, WA",0800,19.00,1.00,44.00,1.00,0.00,,0.00,154.00,1024.00
2025-08-09,AS,1131,DEN,PDX,"Portland, OR",1859,32.00,1.00,23.00,1.00,0.00,,0.00,133.00,991.00
2025-08-09,AS,1320,DEN,ANC,"Anchorage, AK",2024,6.00,0.00,23.00,1.00,0.00,,0.00,318.00,2405.00
2025-08-10,AS,165,DEN,ANC,"Anchorage, AK",0920,0.00,0.00,12.00,0.00,0.00,,0.00,328.00,2405.00
2025-08-10,AS,535,DEN,SEA,"Seattle, WA",1503,2.00,0.00,41.00,1.00,0.00,,0.00,156.00,1024.00
2025-08-10,AS,615,DEN,SEA,"Seattle, WA",2032,79.00,1.00,47.00,1.00,0.00,,0.00,133.00,1024.00
2025-08-10,AS,620,DEN,SEA,"Seattle, WA",1750,14.00,0.00,10.00,0.00,0.00,,0.00,143.00,1024.00
2025-08-10,AS,643,DEN,SEA,"Seattle, WA",0600,0.00,0.00,0.00,0.00,0.00,,0.00,142.00,1024.00
2025-08-10,AS,682,DEN,SEA,"Seattle, WA",1249,0.00,0.00,0.00,0.00,0.00,,0.00,142.00,1024.00
2025-08-10,AS,745,DEN,SEA,"Seattle, WA",0800,4.00,0.00,34.00,1.00,0.00,,0.00,143.00,1024.00
2025-08-10,AS,1131,DEN,PDX,"Portland, OR",1906,2.00,0.00,3.00,0.00,0.00,,0.00,138.00,991.00
2025-08-10,AS,1136,DEN,PDX,"Portland, OR",1133,21.00,1.00,19.00,1.00,0.00,,0.00,131.00,991.00
2025-08-11,AS,165,DEN,ANC,"Anchorage, AK",0920,1.00,0.00,9.00,0.00,0.00,,0.00,316.00,2405.00
2025-08-11,AS,535,DEN,SEA,"Seattle, WA",1503,58.00,1.00,49.00,1.00,0.00,,0.00,135.00,1024.00
2025-08-11,AS,615,DEN,SEA,"Seattle, WA",2032,19.00,1.00,19.00,1.00,0.00,,0.00,141.00,1024.00
2025-08-11,AS,620,DEN,SEA,"Seattle, WA",1750,108.00,1.00,94.00,1.00,0.00,,0.00,129.00,1024.00
2025-08-11,AS,643,DEN,SEA,"Seattle, WA",0600,0.00,0.00,0.00,0.00,0.00,,0.00,132.00,1024.00
2025-08-11,AS,682,DEN,SEA,"Seattle, WA",1249,1.00,0.00,0.00,0.00,0.00,,0.00,136.00,1024.00
2025-08-11,AS,745,DEN,SEA,"Seattle, WA",0800,0.00,0.00,0.00,0.00,0.00,,0.00,135.00,1024.00
2025-08-11,AS,1131,DEN,PDX,"Portland, OR",1906,65.00,1.00,61.00,1.00,0.00,,0.00,129.00,991.00
2025-08-11,AS,1136,DEN,PDX,"Portland, OR",1133,0.00,0.00,0.00,0.00,0.00,,0.00,128.00,991.00
2025-08-12,AS,165,DEN,ANC,"Anchorage, AK",0920,13.00,0.00,20.00,1.00,0.00,,0.00,319.00,2405.00
2025-08-12,AS,535,DEN,SEA,"Seattle, WA",1503,0.00,0.00,0.00,0.00,0.00,,0.00,150.00,1024.00
2025-08-12,AS,615,DEN,SEA,"Seattle, WA",2032,0.00,0.00,22.00,1.00,0.00,,0.00,148.00,1024.00
2025-08-12,AS,620,DEN,SEA,"Seattle, WA",1750,24.00,1.00,3.00,0.00,0.00,,0.00,139.00,1024.00
2025-08-12,AS,643,DEN,SEA,"Seattle, WA",0600,0.00,0.00,0.00,0.00,0.00,,0.00,141.00,1024.00
2025-08-12,AS,682,DEN,SEA,"Seattle, WA",1249,8.00,0.00,0.00,0.00,0.00,,0.00,140.00,1024.00
2025-08-12,AS,745,DEN,SEA,"Seattle, WA",0800,0.00,0.00,5.00,0.00,0.00,,0.00,150.00,1024.00
2025-08-12,AS,1131,DEN,PDX,"Portland, OR",1906,2.00,0.00,0.00,0.00,0.00,,0.00,138.00,991.00
2025-08-12,AS,1136,DEN,PDX,"Portland, OR",1133,0.00,0.00,0.00,0.00,0.00,,0.00,129.00,991.00
2025-08-13,AS,165,DEN,ANC,"Anchorage, AK",0920,49.00,1.00,51.00,1.00,0.00,,0.00,313.00,2405.00
2025-08-13,AS,535,DEN,SEA,"Seattle, WA",1503,2.00,0.00,10.00,0.00,0.00,,0.00,154.00,1024.00
2025-08-13,AS,615,DEN,SEA,"Seattle, WA",2032,19.00,1.00,0.00,0.00,0.00,,0.00,144.00,1024.00
2025-08-13,AS,620,DEN,SEA,"Seattle, WA",1750,4.00,0.00,23.00,1.00,0.00,,0.00,141.00,1024.00
2025-08-13,AS,643,DEN,SEA,"Seattle, WA",0600,171.00,1.00,171.00,1.00,0.00,,0.00,152.00,1024.00
2025-08-13,AS,682,DEN,SEA,"Seattle, WA",1249,4.00,0.00,0.00,0.00,0.00,,0.00,142.00,1024.00
2025-08-13,AS,745,DEN,SEA,"Seattle, WA",0800,56.00,1.00,65.00,1.00,0.00,,0.00,154.00,1024.00
2025-08-13,AS,1131,DEN,PDX,"Portland, OR",1906,3.00,0.00,2.00,0.00,0.00,,0.00,134.00,991.00
2025-08-13,AS,1136,DEN,PDX,"Portland, OR",1133,5.00,0.00,4.00,0.00,0.00,,0.00,133.00,991.00
2025-08-14,AS,165,DEN,ANC,"Anchorage, AK",0920,0.00,0.00,,,0.00,,1.00,,2405.00
2025-08-14,AS,535,DEN,SEA,"Seattle, WA",1503,2.00,0.00,0.00,0.00,0.00,,0.00,146.00,1024.00
2025-08-14,AS,615,DEN,SEA,"Seattle, WA",2032,56.00,1.00,50.00,1.00,0.00,,0.00,141.00,1024.00
2025-08-14,AS,620,DEN,SEA,"Seattle, WA",1750,78.00,1.00,78.00,1.00,0.00,,0.00,148.00,1024.00
2025-08-14,AS,643,DEN,SEA,"Seattle, WA",0600,0.00,0.00,0.00,0.00,0.00,,0.00,141.00,1024.00
2025-08-14,AS,682,DEN,SEA,"Seattle, WA",1249,6.00,0.00,0.00,0.00,0.00,,0.00,143.00,1024.00
2025-08-14,AS,745,DEN,SEA,"Seattle, WA",0800,6.00,0.00,3.00,0.00,0.00,,0.00,141.00,1024.00
2025-08-14,AS,1131,DEN,PDX,"Portland, OR",1906,68.00,1.00,60.00,1.00,0.00,,0.00,134.00,991.00
2025-08-14,AS,1136,DEN,PDX,"Portland, OR",1133,13.00,0.00,0.00,0.00,0.00,,0.00,130.00,991.00
2025-08-15,AS,165,DEN,ANC,"Anchorage, AK",0920,54.00,1.00,57.00,1.00,0.00,,0.00,295.00,2405.00
2025-08-15,AS,535,DEN,SEA,"Seattle, WA",1503,178.00,1.00,196.00,1.00,0.00,,0.00,144.00,1024.00
2025-08-15,AS,615,DEN,SEA,"Seattle, WA",2032,109.00,1.00,135.00,1.00,0.00,,0.00,139.00,1024.00
2025-08-15,AS,643,DEN,SEA,"Seattle, WA",0600,0.00,0.00,0.00,0.00,0.00,,0.00,140.00,1024.00
2025-08-15,AS,682,DEN,SEA,"Seattle, WA",1249,4.00,0.00,1.00,0.00,0.00,,0.00,148.00,1024.00
2025-08-15,AS,745,DEN,SEA,"Seattle, WA",0800,28.00,1.00,27.00,1.00,0.00,,0.00,144.00,1024.00
2025-08-15,AS,1131,DEN,PDX,"Portland, OR",1911,54.00,1.00,43.00,1.00,0.00,,0.00,135.00,991.00
2025-08-15,AS,1136,DEN,PDX,"Portland, OR",1133,0.00,0.00,2.00,0.00,0.00,,0.00,139.00,991.00
2025-08-16,AS,165,DEN,ANC,"Anchorage, AK",0920,17.00,1.00,0.00,0.00,0.00,,0.00,285.00,2405.00
2025-08-16,AS,535,DEN,SEA,"Seattle, WA",1503,0.00,0.00,0.00,0.00,0.00,,0.00,138.00,1024.00
2025-08-16,AS,620,DEN,SEA,"Seattle, WA",1750,64.00,1.00,62.00,1.00,0.00,,0.00,143.00,1024.00
2025-08-16,AS,643,DEN,SEA,"Seattle, WA",0600,1.00,0.00,0.00,0.00,0.00,,0.00,137.00,1024.00
2025-08-16,AS,682,DEN,SEA,"Seattle, WA",1249,0.00,0.00,0.00,0.00,0.00,,0.00,137.00,1024.00
2025-08-16,AS,745,DEN,SEA,"Seattle, WA",0800,34.00,1.00,16.00,1.00,0.00,,0.00,139.00,1024.00
2025-08-16,AS,1131,DEN,PDX,"Portland, OR",1859,51.00,1.00,38.00,1.00,0.00,,0.00,130.00,991.00
2025-08-16,AS,1320,DEN,ANC,"Anchorage, AK",2024,29.00,1.00,10.00,0.00,0.00,,0.00,289.00,2405.00
2025-08-17,AS,165,DEN,ANC,"Anchorage, AK",0920,0.00,0.00,0.00,0.00,0.00,,0.00,295.00,2405.00
2025-08-17,AS,535,DEN,SEA,"Seattle, WA",1503,4.00,0.00,0.00,0.00,0.00,,0.00,144.00,1024.00
2025-08-17,AS,615,DEN,SEA,"Seattle, WA",2032,65.00,1.00,46.00,1.00,0.00,,0.00,138.00,1024.00
2025-08-17,AS,620,DEN,SEA,"Seattle, WA",1750,69.00,1.00,59.00,1.00,0.00,,0.00,141.00,1024.00
2025-08-17,AS,643,DEN,SEA,"Seattle, WA",0600,0.00,0.00,0.00,0.00,0.00,,0.00,140.00,1024.00
2025-08-17,AS,682,DEN,SEA,"Seattle, WA",1249,24.00,1.00,18.00,1.00,0.00,,0.00,144.00,1024.00
2025-08-17,AS,745,DEN,SEA,"Seattle, WA",0800,3.00,0.00,0.00,0.00,0.00,,0.00,136.00,1024.00
2025-08-17,AS,1131,DEN,PDX,"Portland, OR",1906,46.00,1.00,36.00,1.00,0.00,,0.00,132.00,991.00
2025-08-17,AS,1136,DEN,PDX,"Portland, OR",1133,0.00,0.00,0.00,0.00,0.00,,0.00,129.00,991.00
2025-08-18,AS,165,DEN,ANC,"Anchorage, AK",0920,4.00,0.00,0.00,0.00,0.00,,0.00,294.00,2405.00
2025-08-18,AS,535,DEN,SEA,"Seattle, WA",1503,8.00,0.00,12.00,0.00,0.00,,0.00,148.00,1024.00
2025-08-18,AS,615,DEN,SEA,"Seattle, WA",2032,40.00,1.00,32.00,1.00,0.00,,0.00,139.00,1024.00
2025-08-18,AS,620,DEN,SEA,"Seattle, WA",1750,0.00,0.00,0.00,0.00,0.00,,0.00,139.00,1024.00
2025-08-18,AS,643,DEN,SEA,"Seattle, WA",0600,0.00,0.00,0.00,0.00,0.00,,0.00,138.00,1024.00
2025-08-18,AS,682,DEN,SEA,"Seattle, WA",1249,0.00,0.00,0.00,0.00,0.00,,0.00,145.00,1024.00
2025-08-18,AS,745,DEN,SEA,"Seattle, WA",0800,4.00,0.00,16.00,1.00,0.00,,0.00,140.00,1024.00
2025-08-18,AS,1131,DEN,PDX,"Portland, OR",1906,32.00,1.00,17.00,1.00,0.00,,0.00,127.00,991.00
2025-08-18,AS,1136,DEN,PDX,"Portland, OR",1133,0.00,0.00,0.00,0.00,0.00,,0.00,133.00,991.00
2025-08-19,AS,165,DEN,ANC,"Anchorage, AK",0920,0.00,0.00,0.00,0.00,0.00,,0.00,298.00,2405.00
2025-08-19,AS,535,DEN,SEA,"Seattle, WA",1503,3.00,0.00,0.00,0.00,0.00,,0.00,144.00,1024.00
2025-08-19,AS,615,DEN,SEA,"Seattle, WA",2032,8.00,0.00,0.00,0.00,0.00,,0.00,140.00,1024.00
2025-08-19,AS,620,DEN,SEA,"Seattle, WA",1750,0.00,0.00,4.00,0.00,0.00,,0.00,140.00,1024.00
2025-08-19,AS,643,DEN,SEA,"Seattle, WA",0600,0.00,0.00,0.00,0.00,0.00,,0.00,143.00,1024.00
2025-08-19,AS,682,DEN,SEA,"Seattle, WA",1249,35.00,1.00,19.00,1.00,0.00,,0.00,139.00,1024.00
2025-08-19,AS,745,DEN,SEA,"Seattle, WA",0800,0.00,0.00,0.00,0.00,0.00,,0.00,140.00,1024.00
2025-08-19,AS,1131,DEN,PDX,"Portland, OR",1906,0.00,0.00,0.00,0.00,0.00,,0.00,134.00,991.00
2025-08-19,AS,1136,DEN,PDX,"Portland, OR",1133,0.00,0.00,0.00,0.00,0.00,,0.00,135.00,991.00
2025-08-20,AS,165,DEN,ANC,"Anchorage, AK",0920,7.00,0.00,0.00,0.00,0.00,,0.00,305.00,2405.00
2025-08-20,AS,258,DEN,SEA,"Seattle, WA",0800,0.00,0.00,0.00,0.00,0.00,,0.00,138.00,1024.00
2025-08-20,AS,535,DEN,SEA,"Seattle, WA",1502,117.00,1.00,107.00,1.00,0.00,,0.00,139.00,1024.00
2025-08-20,AS,615,DEN,SEA,"Seattle, WA",2123,32.00,1.00,42.00,1.00,0.00,,0.00,138.00,1024.00
2025-08-20,AS,621,DEN,SEA,"Seattle, WA",1817,0.00,0.00,0.00,0.00,0.00,,0.00,136.00,1024.00
2025-08-20,AS,682,DEN,SEA,"Seattle, WA",1306,0.00,0.00,0.00,0.00,0.00,,0.00,141.00,1024.00
2025-08-20,AS,1136,DEN,PDX,"Portland, OR",1140,8.00,0.00,15.00,1.00,0.00,,0.00,136.00,991.00
2025-08-21,AS,165,DEN,ANC,"Anchorage, AK",0920,4.00,0.00,26.00,1.00,0.00,,0.00,319.00,2405.00
2025-08-21,AS,535,DEN,SEA,"Seattle, WA",1502,0.00,0.00,0.00,0.00,0.00,,0.00,144.00,1024.00
2025-08-21,AS,615,DEN,SEA,"Seattle, WA",2123,2.00,0.00,5.00,0.00,0.00,,0.00,143.00,1024.00
2025-08-21,AS,621,DEN,SEA,"Seattle, WA",1933,0.00,0.00,17.00,1.00,0.00,,0.00,139.00,1024.00
2025-08-21,AS,682,DEN,SEA,"Seattle, WA",1306,0.00,0.00,0.00,0.00,0.00,,0.00,143.00,1024.00
2025-08-21,AS,735,DEN,SEA,"Seattle, WA",0800,10.00,0.00,27.00,1.00,0.00,,0.00,146.00,1024.00
2025-08-21,AS,1131,DEN,PDX,"Portland, OR",1817,14.00,0.00,1.00,0.00,0.00,,0.00,134.00,991.00
2025-08-21,AS,1136,DEN,PDX,"Portland, OR",1140,0.00,0.00,7.00,0.00,0.00,,0.00,133.00,991.00
2025-08-22,AS,165,DEN,ANC,"Anchorage, AK",0920,0.00,0.00,0.00,0.00,0.00,,0.00,306.00,2405.00
2025-08-22,AS,535,DEN,SEA,"Seattle, WA",1502,0.00,0.00,1.00,0.00,0.00,,0.00,148.00,1024.00
2025-08-22,AS,615,DEN,SEA,"Seattle, WA",2123,27.00,1.00,19.00,1.00,0.00,,0.00,142.00,1024.00
2025-08-22,AS,621,DEN,SEA,"Seattle, WA",1933,58.00,1.00,49.00,1.00,0.00,,0.00,144.00,1024.00
2025-08-22,AS,682,DEN,SEA,"Seattle, WA",1306,0.00,0.00,0.00,0.00,0.00,,0.00,142.00,1024.00
2025-08-22,AS,735,DEN,SEA,"Seattle, WA",0800,0.00,0.00,0.00,0.00,0.00,,0.00,140.00,1024.00
2025-08-22,AS,1131,DEN,PDX,"Portland, OR",1817,0.00,0.00,0.00,0.00,0.00,,0.00,137.00,991.00
2025-08-22,AS,1136,DEN,PDX,"Portland, OR",1140,6.00,0.00,6.00,0.00,0.00,,0.00,135.00,991.00
2025-08-23,AS,165,DEN,ANC,"Anchorage, AK",0920,0.00,0.00,0.00,0.00,0.00,,0.00,302.00,2405.00
2025-08-23,AS,535,DEN,SEA,"Seattle, WA",1502,0.00,0.00,0.00,0.00,0.00,,0.00,150.00,1024.00
2025-08-23,AS,621,DEN,SEA,"Seattle, WA",1817,95.00,1.00,105.00,1.00,0.00,,0.00,146.00,1024.00
2025-08-23,AS,682,DEN,SEA,"Seattle, WA",1306,0.00,0.00,0.00,0.00,0.00,,0.00,146.00,1024.00
2025-08-23,AS,735,DEN,SEA,"Seattle, WA",0800,0.00,0.00,0.00,0.00,0.00,,0.00,142.00,1024.00
2025-08-23,AS,1136,DEN,PDX,"Portland, OR",1140,2.00,0.00,0.00,0.00,0.00,,0.00,129.00,991.00
2025-08-24,AS,165,DEN,ANC,"Anchorage, AK",0920,0.00,0.00,3.00,0.00,0.00,,0.00,308.00,2405.00
2025-08-24,AS,535,DEN,SEA,"Seattle, WA",1502,21.00,1.00,7.00,0.00,0.00,,0.00,144.00,1024.00
2025-08-24,AS,615,DEN,SEA,"Seattle, WA",2123,66.00,1.00,57.00,1.00,0.00,,0.00,137.00,1024.00
2025-08-24,AS,621,DEN,SEA,"Seattle, WA",1933,5.00,0.00,2.00,0.00,0.00,,0.00,146.00,1024.00
2025-08-24,AS,682,DEN,SEA,"Seattle, WA",1306,0.00,0.00,0.00,0.00,0.00,,0.00,144.00,1024.00
2025-08-24,AS,735,DEN,SEA,"Seattle, WA",0800,0.00,0.00,0.00,0.00,0.00,,0.00,142.00,1024.00
2025-08-24,AS,1131,DEN,PDX,"Portland, OR",1817,4.00,0.00,3.00,0.00,0.00,,0.00,139.00,991.00
2025-08-24,AS,1136,DEN,PDX,"Portland, OR",1140,0.00,0.00,0.00,0.00,0.00,,0.00,129.00,991.00
2025-08-25,AS,165,DEN,ANC,"Anchorage, AK",0920,0.00,0.00,0.00,0.00,0.00,,0.00,308.00,2405.00
2025-08-25,AS,535,DEN,SEA,"Seattle, WA",1502,0.00,0.00,0.00,0.00,0.00,,0.00,143.00,1024.00
2025-08-25,AS,615,DEN,SEA,"Seattle, WA",2123,13.00,0.00,0.00,0.00,0.00,,0.00,137.00,1024.00
2025-08-25,AS,621,DEN,SEA,"Seattle, WA",1933,6.00,0.00,0.00,0.00,0.00,,0.00,137.00,1024.00
2025-08-25,AS,682,DEN,SEA,"Seattle, WA",1306,0.00,0.00,0.00,0.00,0.00,,0.00,142.00,1024.00
2025-08-25,AS,735,DEN,SEA,"Seattle, WA",0800,0.00,0.00,0.00,0.00,0.00,,0.00,139.00,1024.00
2025-08-25,AS,1131,DEN,PDX,"Portland, OR",1817,4.00,0.00,3.00,0.00,0.00,,0.00,134.00,991.00
